gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
0.30517578,-2.5634766,-2.8686523,0.06943185,-0.19393034,-9.849746
0.36621094,-2.6245117,-2.8686523,0.07062895,-0.19153613,-9.859323
0.36621094,-2.6245117,-2.8076172,0.06584055,-0.19033903,-9.849746
0.36621094,-2.5634766,-2.8076172,0.059855044,-0.17238252,-9.849746
0.36621094,-2.5634766,-2.8076172,0.04309563,-0.19632454,-9.849746
0.30517578,-2.5634766,-2.8076172,0.049081136,-0.19752164,-9.835381
0.30517578,-2.5634766,-2.8686523,0.061052144,-0.19632454,-9.849746
0.36621094,-2.5634766,-2.9296875,0.05626374,-0.19991584,-9.849746
0.30517578,-2.6245117,-2.8686523,0.06943185,-0.20350714,-9.849746
0.24414062,-2.6245117,-2.8686523,0.05865794,-0.19153613,-9.847352
0.30517578,-2.6245117,-2.8076172,0.05865794,-0.18794483,-9.846154
0.36621094,-2.5024414,-2.8076172,0.06584055,-0.19752164,-9.849746
0.30517578,-2.5024414,-2.8076172,0.044292733,-0.18914193,-9.850943
0.30517578,-2.5634766,-2.8076172,0.06703765,-0.18794483,-9.849746
0.30517578,-2.5024414,-2.8076172,0.06464344,-0.18315643,-9.846154
0.36621094,-2.6245117,-2.6855469,0.061052144,-0.19033903,-9.849746
0.36621094,-2.5634766,-2.8686523,0.06823475,-0.18674773,-9.849746
0.30517578,-2.6245117,-2.8076172,0.059855044,-0.19991584,-9.847352
0.36621094,-2.6245117,-2.8686523,0.055066638,-0.19033903,-9.849746
0.30517578,-2.5634766,-2.8076172,0.06584055,-0.19752164,-9.850943
0.30517578,-2.5024414,-2.8076172,0.06943185,-0.20590134,-9.850943
0.36621094,-2.5024414,-2.8076172,0.062249243,-0.20111294,-9.849746
0.30517578,-2.5634766,-2.746582,0.06943185,-0.18794483,-9.849746
0.36621094,-2.5634766,-2.746582,0.06584055,-0.18435353,-9.848549
0.36621094,-2.5634766,-2.746582,0.06344634,-0.18435353,-9.850943
0.30517578,-2.6245117,-2.6855469,0.06703765,-0.17717093,-9.850943
0.30517578,-2.6245117,-2.746582,0.06344634,-0.18435353,-9.850943
0.36621094,-2.6245117,-2.8076172,0.06943185,-0.19033903,-9.849746
0.24414062,-2.5024414,-2.8076172,0.05746084,-0.18674773,-9.850943
0.30517578,-2.6855469,-2.6855469,0.06344634,-0.20111294,-9.849746
0.30517578,-2.6855469,-2.746582,0.062249243,-0.19991584,-9.848549
0.24414062,-2.6245117,-2.746582,0.049081136,-0.19991584,-9.836577
0.30517578,-2.5634766,-2.6855469,0.049081136,-0.19512744,-9.849746
0.36621094,-2.6245117,-2.746582,0.062249243,-0.20470424,-9.849746
0.30517578,-2.5634766,-2.6855469,0.06464344,-0.19991584,-9.849746
0.24414062,-2.6245117,-2.746582,0.06344634,-0.18315643,-9.849746
0.36621094,-2.6245117,-2.8076172,0.061052144,-0.18555063,-9.849746
0.4272461,-2.5634766,-2.8076172,0.06943185,-0.17357962,-9.846154
0.30517578,-2.5024414,-2.9296875,0.05267244,-0.19393034,-9.848549
0.30517578,-2.5634766,-2.8076172,0.07182605,-0.19033903,-9.849746
0.30517578,-2.6245117,-2.8686523,0.06703765,-0.18315643,-9.850943
0.36621094,-2.6245117,-2.8686523,0.06703765,-0.19393034,-9.85214
0.24414062,-2.6245117,-2.8076172,0.06344634,-0.21068975,-9.849746
0.24414062,-2.5634766,-2.746582,0.05746084,-0.22744916,-9.848549
0.4272461,-2.6855469,-2.746582,0.045489833,-0.20590134,-9.848549
0.4272461,-2.6855469,-2.8076172,0.04189853,-0.18555063,-9.849746
0.36621094,-2.6245117,-2.746582,0.05267244,-0.18435353,-9.849746
0.24414062,-2.6245117,-2.8076172,0.059855044,-0.16280572,-9.858126
0.24414062,-2.6245117,-2.8686523,0.075417355,-0.16759412,-9.856929
0.24414062,-2.5634766,-2.8686523,0.075417355,-0.17477672,-9.856929
0.30517578,-2.5634766,-2.8686523,0.075417355,-0.18794483,-9.849746
0.30517578,-2.5024414,-2.9296875,0.044292733,-0.19991584,-9.850943
0.36621094,-2.5634766,-2.8686523,0.031124622,-0.21667525,-9.847352
0.30517578,-2.5024414,-2.8686523,0.02873042,-0.21667525,-9.849746
0.30517578,-2.5024414,-2.9296875,0.037110128,-0.20829555,-9.841366
0.36621094,-2.5634766,-2.9296875,0.059855044,-0.19273324,-9.849746
0.36621094,-2.6245117,-2.8686523,0.079008654,-0.19393034,-9.849746
0.30517578,-2.5024414,-2.8686523,0.08259996,-0.17836803,-9.85214
0.30517578,-2.5634766,-2.8686523,0.06344634,-0.17597382,-9.85214
0.36621094,-2.6245117,-2.8076172,0.05626374,-0.18315643,-9.848549
0.36621094,-2.5024414,-2.8686523,0.029927522,-0.19393034,-9.849746
0.48828125,-2.5634766,-2.8686523,0.02633622,-0.20231004,-9.849746
0.30517578,-2.5024414,-2.8686523,0.029927522,-0.20350714,-9.844957
0.30517578,-2.5634766,-2.8686523,0.055066638,-0.19273324,-9.850943
0.36621094,-2.5634766,-2.8076172,0.073023155,-0.18794483,-9.858126
0.36621094,-2.5634766,-2.746582,0.075417355,-0.19153613,-9.854534
0.30517578,-2.5634766,-2.8686523,0.06943185,-0.19512744,-9.850943
0.30517578,-2.5634766,-2.8076172,0.05865794,-0.19393034,-9.849746
0.24414062,-2.5634766,-2.8076172,0.04309563,-0.18914193,-9.849746
0.4272461,-2.5634766,-2.8076172,0.051475335,-0.20111294,-9.849746
0.36621094,-2.5634766,-2.8686523,0.059855044,-0.20590134,-9.849746
0.36621094,-2.5024414,-2.9296875,0.061052144,-0.20350714,-9.854534
0.30517578,-2.5634766,-2.9296875,0.076614454,-0.20350714,-9.850943
0.36621094,-2.380371,-2.9296875,0.08140286,-0.19393034,-9.849746
0.36621094,-2.4414062,-2.9296875,0.07062895,-0.19871874,-9.85214
0.30517578,-2.6855469,-2.8076172,0.047884032,-0.16998832,-9.846154
0.30517578,-2.5634766,-2.8686523,0.034715924,-0.16759412,-9.85214
0.4272461,-2.5634766,-2.8686523,0.045489833,-0.17238252,-9.849746
0.4272461,-2.6245117,-2.8076172,0.046686932,-0.17597382,-9.850943
0.36621094,-2.6245117,-2.8076172,0.06344634,-0.17597382,-9.849746
0.36621094,-2.5634766,-2.746582,0.07182605,-0.19273324,-9.849746
0.36621094,-2.6245117,-2.8076172,0.05267244,-0.20470424,-9.865308
0.48828125,-2.5634766,-2.8076172,0.05746084,-0.22266077,-9.850943
0.30517578,-2.5634766,-2.8076172,0.059855044,-0.22146365,-9.849746
0.30517578,-2.5024414,-2.8686523,0.059855044,-0.21308395,-9.849746
0.36621094,-2.5634766,-2.8686523,0.049081136,-0.19991584,-9.849746
0.36621094,-2.5024414,-2.8076172,0.047884032,-0.18076223,-9.850943
0.36621094,-2.6245117,-2.8686523,0.06943185,-0.17118542,-9.849746
0.30517578,-2.5634766,-2.9296875,0.08020575,-0.16639702,-9.854534
0.36621094,-2.5634766,-2.8686523,0.08499416,-0.19033903,-9.854534
0.30517578,-2.5024414,-2.8686523,0.062249243,-0.20709845,-9.856929
0.30517578,-2.4414062,-2.8076172,0.05865794,-0.21547815,-9.858126
0.36621094,-2.4414062,-2.8686523,0.050278235,-0.22026655,-9.849746
0.36621094,-2.5024414,-2.9907227,0.037110128,-0.22026655,-9.849746
0.30517578,-2.4414062,-2.8686523,0.04070143,-0.22625206,-9.849746
0.30517578,-2.5024414,-2.8686523,0.04070143,-0.20111294,-9.850943
0.24414062,-2.5024414,-2.8076172,0.059855044,-0.17956513,-9.847352
0.36621094,-2.5634766,-2.8686523,0.06943185,-0.17597382,-9.850943
0.36621094,-2.5634766,-2.9296875,0.06464344,-0.1604115,-9.85214
0.36621094,-2.6245117,-2.8686523,0.076614454,-0.16400282,-9.85214
0.36621094,-2.5024414,-2.8076172,0.05746084,-0.16280572,-9.848549
0.4272461,-2.5024414,-2.8686523,0.059855044,-0.18674773,-9.85214
0.36621094,-2.5024414,-2.8686523,0.037110128,-0.20470424,-9.850943
0.30517578,-2.6245117,-2.8076172,0.04070143,-0.21428105,-9.854534
0.30517578,-2.5024414,-2.8076172,0.046686932,-0.22026655,-9.847352
0.36621094,-2.5024414,-2.8076172,0.05865794,-0.22026655,-9.850943
0.36621094,-2.6245117,-2.8076172,0.06584055,-0.21068975,-9.853337
0.24414062,-2.5024414,-2.746582,0.06943185,-0.17717093,-9.849746
0.18310547,-2.6245117,-2.746582,0.07062895,-0.17477672,-9.847352
0.30517578,-2.5634766,-2.8076172,0.06344634,-0.17717093,-9.848549
0.4272461,-2.5634766,-2.8686523,0.061052144,-0.16400282,-9.850943
0.36621094,-2.5024414,-2.8686523,0.039504327,-0.16759412,-9.855731
0.24414062,-2.6245117,-2.8076172,0.062249243,-0.19632454,-9.849746
0.24414062,-2.5634766,-2.8686523,0.06344634,-0.19632454,-9.850943
0.30517578,-2.5024414,-2.8076172,0.06703765,-0.19273324,-9.85214
0.30517578,-2.5024414,-2.8076172,0.07182605,-0.20350714,-9.848549
0.36621094,-2.5634766,-2.8076172,0.07062895,-0.20590134,-9.846154
0.30517578,-2.5634766,-2.8076172,0.050278235,-0.19991584,-9.849746
0.30517578,-2.5024414,-2.8686523,0.050278235,-0.19871874,-9.850943
0.24414062,-2.5634766,-2.746582,0.046686932,-0.19871874,-9.850943
0.30517578,-2.5634766,-2.746582,0.049081136,-0.20111294,-9.85214
0.48828125,-2.5024414,-2.8686523,0.06464344,-0.20590134,-9.85214
0.4272461,-2.5634766,-2.8686523,0.074220255,-0.20350714,-9.849746
0.4272461,-2.5634766,-2.8076172,0.05865794,-0.19512744,-9.849746
0.4272461,-2.5024414,-2.8686523,0.053869538,-0.18315643,-9.849746
0.36621094,-2.5634766,-2.8686523,0.05746084,-0.18674773,-9.849746
0.36621094,-2.5634766,-2.8686523,0.050278235,-0.18794483,-9.849746
0.4272461,-2.5024414,-2.8076172,0.05267244,-0.17238252,-9.847352
0.36621094,-2.5024414,-2.8076172,0.051475335,-0.17836803,-9.849746
0.36621094,-2.5024414,-2.8686523,0.050278235,-0.19153613,-9.846154
0.36621094,-2.4414062,-2.8076172,0.051475335,-0.19632454,-9.850943
0.36621094,-2.5024414,-2.8076172,0.06584055,-0.19991584,-9.849746
0.36621094,-2.5024414,-2.9296875,0.06464344,-0.20949265,-9.848549
0.4272461,-2.5634766,-2.8686523,0.077811554,-0.20590134,-9.850943
0.30517578,-2.5024414,-2.8076172,0.062249243,-0.20470424,-9.849746
0.30517578,-2.4414062,-2.8076172,0.047884032,-0.18674773,-9.849746
0.4272461,-2.6245117,-2.746582,0.050278235,-0.18195933,-9.849746
0.36621094,-2.5634766,-2.8076172,0.05746084,-0.17238252,-9.850943
0.30517578,-2.5634766,-2.8076172,0.059855044,-0.17717093,-9.849746
0.30517578,-2.6245117,-2.8076172,0.05865794,-0.18076223,-9.850943
0.30517578,-2.5634766,-2.8076172,0.074220255,-0.19153613,-9.850943
0.30517578,-2.5634766,-2.8076172,0.073023155,-0.18914193,-9.849746
0.30517578,-2.5634766,-2.8076172,0.06464344,-0.19153613,-9.85214
0.24414062,-2.5024414,-2.8076172,0.05865794,-0.19871874,-9.850943
0.30517578,-2.5024414,-2.8076172,0.045489833,-0.19393034,-9.849746
0.24414062,-2.5634766,-2.8076172,0.035913024,-0.19273324,-9.853337
0.24414062,-2.5024414,-2.8076172,0.050278235,-0.20111294,-9.849746
0.18310547,-2.5634766,-2.8076172,0.05267244,-0.18315643,-9.849746
0.30517578,-2.6245117,-2.8076172,0.08259996,-0.19991584,-9.849746
0.24414062,-2.5634766,-2.8686523,0.079008654,-0.19871874,-9.853337
0.30517578,-2.5024414,-2.8076172,0.06584055,-0.19752164,-9.85214
0.36621094,-2.5634766,-2.8076172,0.05746084,-0.19393034,-9.849746
0.36621094,-2.5024414,-2.8076172,0.038307227,-0.20709845,-9.853337
0.30517578,-2.5024414,-2.8076172,0.038307227,-0.18076223,-9.849746
0.30517578,-2.5634766,-2.8076172,0.05267244,-0.17357962,-9.850943
0.4272461,-2.5634766,-2.746582,0.062249243,-0.17357962,-9.849746
0.36621094,-2.5634766,-2.8076172,0.075417355,-0.16998832,-9.847352
0.30517578,-2.4414062,-2.8686523,0.076614454,-0.18674773,-9.853337
0.30517578,-2.5634766,-2.8076172,0.05626374,-0.19393034,-9.8677025
0.30517578,-2.5024414,-2.746582,0.055066638,-0.20590134,-9.853337
0.36621094,-2.5024414,-2.8076172,0.05626374,-0.20709845,-9.85214
0.36621094,-2.5024414,-2.8076172,0.03232172,-0.19512744,-9.849746
0.36621094,-2.6245117,-2.8686523,0.04309563,-0.19033903,-9.850943
0.4272461,-2.6245117,-2.8076172,0.049081136,-0.18195933,-9.849746
0.30517578,-2.5634766,-2.746582,0.06584055,-0.18555063,-9.850943
0.36621094,-2.6245117,-2.8686523,0.08259996,-0.18674773,-9.85214
0.36621094,-2.5634766,-2.746582,0.07062895,-0.18195933,-9.850943
0.36621094,-2.5634766,-2.8076172,0.073023155,-0.20231004,-9.848549
0.24414062,-2.6245117,-2.746582,0.05865794,-0.20231004,-9.8437605
0.18310547,-2.4414062,-2.8076172,0.045489833,-0.20231004,-9.854534
0.24414062,-2.5634766,-2.8076172,0.04309563,-0.20590134,-9.853337
0.30517578,-2.5634766,-2.8076172,0.047884032,-0.20590134,-9.849746
0.4272461,-2.5634766,-2.8686523,0.049081136,-0.19991584,-9.849746
0.30517578,-2.5634766,-2.8076172,0.06823475,-0.18914193,-9.85214
0.24414062,-2.5634766,-2.746582,0.076614454,-0.19632454,-9.832987
0.24414062,-2.4414062,-2.8076172,0.06464344,-0.18794483,-9.849746
0.30517578,-2.4414062,-2.8076172,0.05626374,-0.18794483,-9.849746
0.36621094,-2.5024414,-2.746582,0.05865794,-0.19871874,-9.85214
0.36621094,-2.5634766,-2.8076172,0.03232172,-0.21308395,-9.855731
0.30517578,-2.5634766,-2.746582,0.05267244,-0.20949265,-9.850943
0.4272461,-2.5024414,-2.8076172,0.059855044,-0.20231004,-9.849746
0.30517578,-2.5024414,-2.8686523,0.06344634,-0.19153613,-9.849746
0.36621094,-2.4414062,-2.8686523,0.07062895,-0.19512744,-9.853337
0.24414062,-2.5634766,-2.746582,0.06943185,-0.20111294,-9.853337
0.36621094,-2.5024414,-2.8076172,0.06584055,-0.18794483,-9.849746
0.36621094,-2.380371,-2.8076172,0.053869538,-0.18195933,-9.850943
0.30517578,-2.380371,-2.746582,0.044292733,-0.18555063,-9.850943
0.30517578,-2.5024414,-2.746582,0.04309563,-0.18315643,-9.849746
0.30517578,-2.5634766,-2.746582,0.05626374,-0.17238252,-9.840169
0.36621094,-2.5634766,-2.8076172,0.050278235,-0.19033903,-9.840169
0.30517578,-2.5634766,-2.6855469,0.059855044,-0.20350714,-9.849746
0.30517578,-2.5024414,-2.8076172,0.06823475,-0.21787235,-9.850943
0.36621094,-2.5634766,-2.8686523,0.050278235,-0.21547815,-9.861717
0.36621094,-2.5634766,-2.8076172,0.05746084,-0.20111294,-9.850943
0.30517578,-2.5024414,-2.9296875,0.05626374,-0.18555063,-9.847352
0.24414062,-2.5634766,-2.8686523,0.05267244,-0.19393034,-9.849746
0.36621094,-2.5634766,-2.746582,0.03232172,-0.17836803,-9.85214
0.36621094,-2.5634766,-2.8076172,0.05267244,-0.17956513,-9.849746
0.24414062,-2.5024414,-2.746582,0.05865794,-0.17717093,-9.832987
0.36621094,-2.5634766,-2.746582,0.05865794,-0.20350714,-9.850943
0.30517578,-2.5024414,-2.8686523,0.06584055,-0.19273324,-9.850943
0.18310547,-2.5634766,-2.8076172,0.038307227,-0.19632454,-9.856929
0.24414062,-2.5024414,-2.8076172,0.055066638,-0.20231004,-9.850943
0.24414062,-2.5024414,-2.746582,0.05626374,-0.19512744,-9.850943
0.30517578,-2.5024414,-2.8076172,0.050278235,-0.19153613,-9.850943
0.30517578,-2.4414062,-2.8076172,0.05626374,-0.18435353,-9.849746
0.30517578,-2.4414062,-2.746582,0.061052144,-0.19153613,-9.850943
0.30517578,-2.5024414,-2.6855469,0.07062895,-0.17717093,-9.849746
0.30517578,-2.6245117,-2.746582,0.06703765,-0.18435353,-9.858126
0.18310547,-2.5024414,-2.746582,0.059855044,-0.18794483,-9.85214
0.24414062,-2.5634766,-2.8076172,0.049081136,-0.20111294,-9.85214
0.18310547,-2.5634766,-2.8076172,0.053869538,-0.18914193,-9.850943
0.18310547,-2.5024414,-2.8076172,0.05267244,-0.20470424,-9.850943
0.24414062,-2.5634766,-2.8076172,0.05865794,-0.20709845,-9.850943
0.24414062,-2.5024414,-2.8686523,0.07062895,-0.20350714,-9.850943
0.36621094,-2.5024414,-2.8686523,0.06943185,-0.19632454,-9.850943
0.36621094,-2.5024414,-2.9296875,0.05865794,-0.19033903,-9.850943
0.24414062,-2.5634766,-2.8686523,0.061052144,-0.19033903,-9.850943
0.30517578,-2.4414062,-2.8076172,0.05865794,-0.19033903,-9.850943
0.24414062,-2.5024414,-2.8076172,0.05746084,-0.19033903,-9.850943
0.24414062,-2.5024414,-2.9296875,0.05865794,-0.19393034,-9.849746
0.36621094,-2.4414062,-2.8686523,0.046686932,-0.19273324,-9.853337
0.30517578,-2.5024414,-2.9296875,0.051475335,-0.20709845,-9.849746
0.30517578,-2.5024414,-2.9296875,0.047884032,-0.19752164,-9.85214
0.30517578,-2.5024414,-2.8686523,0.05746084,-0.20350714,-9.849746
0.30517578,-2.5024414,-2.8686523,0.059855044,-0.19273324,-9.853337
0.36621094,-2.4414062,-2.8076172,0.050278235,-0.17597382,-9.850943
0.30517578,-2.5024414,-2.8076172,0.059855044,-0.18076223,-9.849746
0.24414062,-2.6245117,-2.8076172,0.06464344,-0.17956513,-9.848549
0.30517578,-2.6245117,-2.8686523,0.06344634,-0.19393034,-9.850943
0.30517578,-2.5024414,-2.8076172,0.06584055,-0.18914193,-9.850943
0.30517578,-2.6245117,-2.8076172,0.05746084,-0.19393034,-9.853337
0.30517578,-2.5634766,-2.8686523,0.06344634,-0.20470424,-9.85214
0.24414062,-2.5634766,-2.8076172,0.06584055,-0.20470424,-9.855731
0.36621094,-2.5024414,-2.8076172,0.06344634,-0.20470424,-9.85214
0.30517578,-2.5024414,-2.8076172,0.06464344,-0.17956513,-9.850943
0.24414062,-2.380371,-2.8686523,0.037110128,-0.19033903,-9.871294
0.36621094,-2.5024414,-2.8076172,0.044292733,-0.19273324,-9.850943
0.30517578,-2.5024414,-2.8686523,0.04070143,-0.19871874,-9.860519
0.24414062,-2.5024414,-2.8686523,0.05267244,-0.19871874,-9.849746
0.30517578,-2.4414062,-2.8686523,0.05865794,-0.20111294,-9.85214
0.36621094,-2.5024414,-2.8686523,0.059855044,-0.20111294,-9.859323
0.36621094,-2.5634766,-2.8686523,0.055066638,-0.20111294,-9.873688
0.30517578,-2.5024414,-2.8686523,0.06823475,-0.19273324,-9.853337
0.36621094,-2.4414062,-2.8686523,0.06943185,-0.20111294,-9.853337
0.36621094,-2.5634766,-2.8686523,0.05746084,-0.17956513,-9.849746
0.36621094,-2.380371,-2.8076172,0.029927522,-0.20111294,-9.856929
0.30517578,-2.5024414,-2.8686523,0.04070143,-0.18794483,-9.850943
0.30517578,-2.5024414,-2.8686523,0.051475335,-0.19393034,-9.85214
0.36621094,-2.5634766,-2.8076172,0.062249243,-0.19632454,-9.850943
0.36621094,-2.5024414,-2.8076172,0.05267244,-0.19512744,-9.855731
0.30517578,-2.6245117,-2.8076172,0.038307227,-0.19752164,-9.864111
0.36621094,-2.5634766,-2.8686523,0.05865794,-0.20709845,-9.849746
0.36621094,-2.5634766,-2.8686523,0.050278235,-0.20350714,-9.832987
0.48828125,-2.5634766,-2.8686523,0.038307227,-0.19752164,-9.850943
0.30517578,-2.6245117,-2.746582,0.037110128,-0.20709845,-9.854534
0.36621094,-2.4414062,-2.746582,0.04070143,-0.19991584,-9.853337
0.30517578,-2.5634766,-2.8076172,0.05626374,-0.19033903,-9.849746
0.30517578,-2.5024414,-2.8686523,0.06584055,-0.18076223,-9.850943
0.30517578,-2.5024414,-2.8076172,0.06584055,-0.18555063,-9.85214
0.30517578,-2.5634766,-2.8076172,0.05267244,-0.17717093,-9.856929
0.36621094,-2.5024414,-2.8686523,0.055066638,-0.17357962,-9.850943
0.18310547,-2.5634766,-2.8686523,0.05746084,-0.19033903,-9.850943
0.18310547,-2.5634766,-2.8686523,0.053869538,-0.19632454,-9.850943
0.24414062,-2.5024414,-2.8076172,0.051475335,-0.19393034,-9.850943
0.30517578,-2.6245117,-2.8076172,0.055066638,-0.19512744,-9.85214
0.24414062,-2.4414062,-2.8686523,0.06584055,-0.21068975,-9.856929
0.24414062,-2.5024414,-2.8686523,0.059855044,-0.19871874,-9.849746
0.4272461,-2.5634766,-2.8076172,0.053869538,-0.21308395,-9.850943
0.30517578,-2.4414062,-2.8076172,0.051475335,-0.21068975,-9.856929
0.24414062,-2.5634766,-2.8076172,0.051475335,-0.20470424,-9.85214
0.36621094,-2.5024414,-2.746582,0.05865794,-0.18794483,-9.849746
0.4272461,-2.5634766,-2.8686523,0.049081136,-0.18794483,-9.849746
0.30517578,-2.4414062,-2.8686523,0.047884032,-0.18195933,-9.860519
0.30517578,-2.5634766,-2.8076172,0.05746084,-0.19393034,-9.850943
0.30517578,-2.5024414,-2.8076172,0.05746084,-0.19991584,-9.849746
0.30517578,-2.5634766,-2.8686523,0.05865794,-0.17956513,-9.850943
0.36621094,-2.5634766,-2.8076172,0.059855044,-0.18435353,-9.849746
0.24414062,-2.4414062,-2.8076172,0.05865794,-0.19273324,-9.853337
0.24414062,-2.5634766,-2.8076172,0.053869538,-0.19752164,-9.850943
0.36621094,-2.5024414,-2.8076172,0.05746084,-0.19393034,-9.849746
0.36621094,-2.5634766,-2.8686523,0.055066638,-0.19512744,-9.85214
0.30517578,-2.5024414,-2.8686523,0.050278235,-0.18674773,-9.849746
0.24414062,-2.5634766,-2.9296875,0.049081136,-0.19273324,-9.849746
0.36621094,-2.6245117,-2.8076172,0.046686932,-0.19273324,-9.849746
0.30517578,-2.5024414,-2.8076172,0.06823475,-0.17956513,-9.844957
0.24414062,-2.6245117,-2.746582,0.05746084,-0.19512744,-9.846154
0.30517578,-2.6245117,-2.746582,0.05746084,-0.18315643,-9.849746
0.4272461,-2.6245117,-2.8076172,0.05626374,-0.19393034,-9.849746
0.4272461,-2.6245117,-2.746582,0.05626374,-0.18076223,-9.849746
0.36621094,-2.5634766,-2.8076172,0.06584055,-0.18674773,-9.849746
0.36621094,-2.6245117,-2.8686523,0.06584055,-0.18794483,-9.849746
0.30517578,-2.6245117,-2.8686523,0.05267244,-0.19033903,-9.836577
0.30517578,-2.5634766,-2.8076172,0.055066638,-0.18914193,-9.848549
0.30517578,-2.5024414,-2.746582,0.046686932,-0.18794483,-9.847352
0.36621094,-2.5634766,-2.8076172,0.05746084,-0.20231004,-9.844957
0.30517578,-2.5634766,-2.8076172,0.06344634,-0.18794483,-9.8437605
0.4272461,-2.5024414,-2.8686523,0.06584055,-0.20829555,-9.844957
0.36621094,-2.5634766,-2.8686523,0.06584055,-0.20590134,-9.828198
0.36621094,-2.5634766,-2.746582,0.06584055,-0.19752164,-9.834184
0.36621094,-2.5634766,-2.8076172,0.06584055,-0.18794483,-9.849746
0.36621094,-2.4414062,-2.8076172,0.07062895,-0.20231004,-9.840169
0.4272461,-2.5024414,-2.8076172,0.051475335,-0.19273324,-9.8198185
0.30517578,-2.6245117,-2.8076172,0.06703765,-0.18435353,-9.846154
0.30517578,-2.5634766,-2.8076172,0.053869538,-0.18195933,-9.841366
0.30517578,-2.5634766,-2.8076172,0.051475335,-0.18195933,-9.849746
0.30517578,-2.5634766,-2.8076172,0.051475335,-0.17717093,-9.849746
0.4272461,-2.5024414,-2.8076172,0.05626374,-0.19752164,-9.813833
0.36621094,-2.5634766,-2.8686523,0.05865794,-0.19752164,-9.840169
0.4272461,-2.5634766,-2.8076172,0.051475335,-0.19752164,-9.835381
0.36621094,-2.5634766,-2.8686523,0.061052144,-0.19752164,-9.846154
0.36621094,-2.5024414,-2.8686523,0.055066638,-0.20590134,-9.837775
0.30517578,-2.5024414,-2.9296875,0.053869538,-0.19991584,-9.847352
0.24414062,-2.5634766,-2.746582,0.05626374,-0.19752164,-9.849746
0.36621094,-2.5634766,-2.746582,0.051475335,-0.18435353,-9.841366
0.24414062,-2.5634766,-2.746582,0.046686932,-0.17956513,-9.8198185
0.36621094,-2.6855469,-2.8076172,0.05746084,-0.17597382,-9.827001
0.30517578,-2.6855469,-2.8076172,0.049081136,-0.16639702,-9.831789
0.30517578,-2.5634766,-2.746582,0.06584055,-0.18435353,-9.848549
0.24414062,-2.5634766,-2.8076172,0.051475335,-0.17836803,-9.846154
0.36621094,-2.5024414,-2.8076172,0.05865794,-0.19871874,-9.838972
0.4272461,-2.5634766,-2.8686523,0.05267244,-0.21428105,-9.837775
